Origin,Origin Country,Destination,Destination Country,Origin Latitude,Origin Longitude,Destination Latitude,Destination Longitude
HKG,Hong Kong SAR,CGK,Indonesia,22.315248,113.93649,-6.130643,106.655526
HKG,Hong Kong SAR,DMK,Thailand,22.315248,113.93649,13.9125,100.606667
HKG,Hong Kong SAR,DXB,United Arab Emirates,22.315248,113.93649,25.256557,55.366071
HKG,Hong Kong SAR,RMQ,Taiwan,22.315248,113.93649,24.254755,120.601184
HKG,Hong Kong SAR,NKG,China,22.315248,113.93649,31.735737,118.86652
HKG,Hong Kong SAR,NGO,Japan,22.315248,113.93649,34.858333,136.805278
HKG,Hong Kong SAR,HAN,Viet Nam,22.315248,113.93649,21.214184,105.802827
HKG,Hong Kong SAR,HKT,Thailand,22.315248,113.93649,8.107619,98.306436
HKG,Hong Kong SAR,OKA,Japan,22.315248,113.93649,26.204954,127.645842
HKG,Hong Kong SAR,CKG,China,22.315248,113.93649,29.7192,106.641998
HKG,Hong Kong SAR,CNX,Thailand,22.315248,113.93649,18.769574,98.968409
HKG,Hong Kong SAR,NGB,China,22.315248,113.93649,29.826696,121.462002
HKG,Hong Kong SAR,SGN,Viet Nam,22.315248,113.93649,10.813045,106.662477
HKG,Hong Kong SAR,BOM,India,22.315248,113.93649,19.089891,72.868047
HKG,Hong Kong SAR,CRK,Philippines,22.315248,113.93649,15.187696,120.549789
HKG,Hong Kong SAR,XMN,China,22.315248,113.93649,24.543064,118.134178
HKG,Hong Kong SAR,CTU,China,22.315248,113.93649,30.581134,103.956799
HKG,Hong Kong SAR,BKI,Malaysia,22.315248,113.93649,5.923961,116.050753
HKG,Hong Kong SAR,CAN,China,22.315248,113.93649,23.387862,113.29734
HKG,Hong Kong SAR,DOH,Qatar,22.315248,113.93649,25.260988,51.613594
HKG,Hong Kong SAR,DPS,Indonesia,22.315248,113.93649,-8.748056,115.1675
HKG,Hong Kong SAR,FOC,China,22.315248,113.93649,25.931231,119.66923
HKG,Hong Kong SAR,KMG,China,22.315248,113.93649,25.101944,102.929167
HKG,Hong Kong SAR,PUS,Republic of Korea,22.315248,113.93649,35.179319,128.948728
HKG,Hong Kong SAR,TAO,China,22.315248,113.93649,36.361944,120.088333
HKG,Hong Kong SAR,WUX,China,22.315248,113.93649,31.492889,120.424374
HKG,Hong Kong SAR,SYX,China,22.315248,113.93649,18.305276,109.40888
HKG,Hong Kong SAR,WUH,China,22.315248,113.93649,30.776789,114.217577
HKG,Hong Kong SAR,TNA,China,22.315248,113.93649,36.857689,117.206881
HKG,Hong Kong SAR,PEN,Malaysia,22.315248,113.93649,5.292961,100.265173
HKG,Hong Kong SAR,CEB,Philippines,22.315248,113.93649,10.313333,123.982778
HKG,Hong Kong SAR,CJU,Republic of Korea,22.315248,113.93649,33.506698,126.493119
HKG,Hong Kong SAR,XIY,China,22.315248,113.93649,34.438416,108.760946
HKG,Hong Kong SAR,CTS,Japan,22.315248,113.93649,42.787281,141.681341
HKG,Hong Kong SAR,KTM,Nepal,22.315248,113.93649,27.699906,85.35657
HKG,Hong Kong SAR,PNH,Cambodia,22.315248,113.93649,11.552193,104.846174
HKG,Hong Kong SAR,DLC,China,22.315248,113.93649,38.96102,121.539991
HKG,Hong Kong SAR,IST,Turkiye,22.315248,113.93649,41.260278,28.741944
HKG,Hong Kong SAR,JJN,China,22.315248,113.93649,24.802809,118.587293
HKG,Hong Kong SAR,KHN,China,22.315248,113.93649,28.859902,115.907845
HKG,Hong Kong SAR,NTG,China,22.315248,113.93649,32.072921,120.975605
HKG,Hong Kong SAR,SUB,Indonesia,22.315248,113.93649,-7.377937,112.793782
HKG,Hong Kong SAR,TSN,China,22.315248,113.93649,39.128273,117.355906
HKG,Hong Kong SAR,USM,Thailand,22.315248,113.93649,9.55117,100.062878
HKG,Hong Kong SAR,UBN,Mongolia,22.315248,113.93649,47.646944,106.819722
HKG,Hong Kong SAR,WNZ,China,22.315248,113.93649,27.91566,120.847381
HKG,Hong Kong SAR,URC,China,22.315248,113.93649,43.90126,87.475148
HKG,Hong Kong SAR,BWN,Brunei Darussalam,22.315248,113.93649,4.945197,114.93375
HKG,Hong Kong SAR,TAK,Japan,22.315248,113.93649,34.219017,134.018252
HKG,Hong Kong SAR,KMJ,Japan,22.315248,113.93649,32.834132,130.85799
HKG,Hong Kong SAR,BLR,India,22.315248,113.93649,13.200771,77.710228
HKG,Hong Kong SAR,CGO,China,22.315248,113.93649,34.527519,113.840242
HKG,Hong Kong SAR,HFE,China,22.315248,113.93649,31.992778,116.973333
HKG,Hong Kong SAR,MWX,Republic of Korea,22.315248,113.93649,34.991406,126.382814
HKG,Hong Kong SAR,CMB,Sri Lanka,22.315248,113.93649,7.174112,79.886494
HKG,Hong Kong SAR,DAC,Bangladesh,22.315248,113.93649,23.848649,90.405874
HKG,Hong Kong SAR,ILO,Philippines,22.315248,113.93649,10.833034,122.493366
HKG,Hong Kong SAR,DYG,China,22.315248,113.93649,29.10712,110.445685
HKG,Hong Kong SAR,KOJ,Japan,22.315248,113.93649,31.801224,130.715616
HKG,Hong Kong SAR,MAA,India,22.315248,113.93649,12.982267,80.163782
HKG,Hong Kong SAR,LHW,China,22.315248,113.93649,36.509497,103.61756
HKG,Hong Kong SAR,MLE,Maldives,22.315248,113.93649,4.19183,73.529108
HKG,Hong Kong SAR,NNG,China,22.315248,113.93649,22.61321,108.167501
HKG,Hong Kong SAR,PQC,Viet Nam,22.315248,113.93649,10.169789,103.993104
HKG,Hong Kong SAR,SHE,China,22.315248,113.93649,41.634992,123.485731
HKG,Hong Kong SAR,TAE,Republic of Korea,22.315248,113.93649,35.899254,128.637874
HKG,Hong Kong SAR,TLV,Israel,22.315248,113.93649,32.000454,34.870741
HKG,Hong Kong SAR,HRB,China,22.315248,113.93649,45.620854,126.23644
HKG,Hong Kong SAR,LYI,China,22.315248,113.93649,35.047477,118.407068
HKG,Hong Kong SAR,XNN,China,22.315248,113.93649,36.527506,102.043002
HKG,Hong Kong SAR,INC,China,22.315248,113.93649,38.323031,106.388059
HKG,Hong Kong SAR,TYN,China,22.315248,113.93649,37.754996,112.62585
HKG,Hong Kong SAR,YGJ,Japan,22.315248,113.93649,35.500651,133.244477
HKG,Hong Kong SAR,KHG,China,22.315248,113.93649,39.53689,76.010387
HKG,Hong Kong SAR,VTE,Lao People's Democratic Republic,22.315248,113.93649,17.975432,102.567721
HKG,Hong Kong SAR,CGQ,China,22.315248,113.93649,43.99611,125.68528
HKG,Hong Kong SAR,DVO,Philippines,22.315248,113.93649,7.130696,125.644698
HKG,Hong Kong SAR,DAT,China,22.315248,113.93649,40.05554,113.481362
HKG,Hong Kong SAR,DNH,China,22.315248,113.93649,40.2,94.683333
HKG,Hong Kong SAR,RUH,Saudi Arabia,22.315248,113.93649,24.959289,46.702876
HKT,Thailand,BKK,Thailand,8.107619,98.306436,13.693062,100.752044
HKT,Thailand,DMK,Thailand,8.107619,98.306436,13.9125,100.606667
HKT,Thailand,SIN,Singapore,8.107619,98.306436,1.361173,103.990201
HKT,Thailand,KUL,Malaysia,8.107619,98.306436,2.744344,101.717259
HKT,Thailand,USM,Thailand,8.107619,98.306436,9.55117,100.062878
HKT,Thailand,PVG,China,8.107619,98.306436,31.143333,121.805278
HKT,Thailand,DEL,India,8.107619,98.306436,28.556162,77.099958
HKT,Thailand,CNX,Thailand,8.107619,98.306436,18.769574,98.968409
HKT,Thailand,HKG,Hong Kong SAR,8.107619,98.306436,22.315248,113.93649
HKT,Thailand,CAN,China,8.107619,98.306436,23.387862,113.29734
HKT,Thailand,TFU,China,8.107619,98.306436,30.314195,104.44186
HKT,Thailand,AUH,United Arab Emirates,8.107619,98.306436,24.426912,54.645974
HKT,Thailand,CKG,China,8.107619,98.306436,29.7192,106.641998
HKT,Thailand,DXB,United Arab Emirates,8.107619,98.306436,25.256557,55.366071
HKT,Thailand,BOM,India,8.107619,98.306436,19.089891,72.868047
HKT,Thailand,DOH,Qatar,8.107619,98.306436,25.260988,51.613594
HKT,Thailand,ICN,Republic of Korea,8.107619,98.306436,37.458764,126.441961
HKT,Thailand,PEK,China,8.107619,98.306436,40.078538,116.587095
HKT,Thailand,XIY,China,8.107619,98.306436,34.438416,108.760946
HKT,Thailand,HDY,Thailand,8.107619,98.306436,6.936764,100.393566
HKT,Thailand,HGH,China,8.107619,98.306436,30.236934,120.432356
HKT,Thailand,SGN,Viet Nam,8.107619,98.306436,10.813045,106.662477
HKT,Thailand,SZX,China,8.107619,98.306436,22.639444,113.810833
HKT,Thailand,UTP,Thailand,8.107619,98.306436,12.683333,101.016667
HKT,Thailand,SHJ,United Arab Emirates,8.107619,98.306436,25.320873,55.52029
HKT,Thailand,BLR,India,8.107619,98.306436,13.200771,77.710228
HKT,Thailand,MCT,Oman,8.107619,98.306436,23.600739,58.284042
HKT,Thailand,NKG,China,8.107619,98.306436,31.735737,118.86652
HKT,Thailand,KMG,China,8.107619,98.306436,25.101944,102.929167
HKT,Thailand,ALA,Kazakhstan,8.107619,98.306436,43.35136,77.037091
HKT,Thailand,CCU,India,8.107619,98.306436,22.655,88.447
HKT,Thailand,CEI,Thailand,8.107619,98.306436,19.954608,99.878811
HKT,Thailand,PEN,Malaysia,8.107619,98.306436,5.292961,100.265173
HKT,Thailand,UTH,Thailand,8.107619,98.306436,17.386392,102.788
HKT,Thailand,CSX,China,8.107619,98.306436,28.193336,113.214592
HKT,Thailand,IST,Turkiye,8.107619,98.306436,41.260278,28.741944
HKT,Thailand,KKC,Thailand,8.107619,98.306436,16.464671,102.787494
HKT,Thailand,DPS,Indonesia,8.107619,98.306436,-8.748056,115.1675
HKT,Thailand,NNG,China,8.107619,98.306436,22.61321,108.167501
HKT,Thailand,TLV,Israel,8.107619,98.306436,32.000454,34.870741
HKT,Thailand,TPE,Taiwan,8.107619,98.306436,25.075512,121.23248
HKT,Thailand,RGN,Myanmar,8.107619,98.306436,16.900069,96.134152
HKT,Thailand,UBN,Mongolia,8.107619,98.306436,47.646944,106.819722
HKT,Thailand,TAS,Uzbekistan,8.107619,98.306436,41.257893,69.281204
HKT,Thailand,IKA,Iran,8.107619,98.306436,35.408632,51.1548
HKT,Thailand,MAA,India,8.107619,98.306436,12.982267,80.163782
HKT,Thailand,JED,Saudi Arabia,8.107619,98.306436,21.670232,39.150579
HKT,Thailand,NQZ,Kazakhstan,8.107619,98.306436,51.027811,71.461199
HKT,Thailand,RUH,Saudi Arabia,8.107619,98.306436,24.959289,46.702876
HLD,China,HET,China,49.209906,119.818129,40.854712,111.814157
HLD,China,PKX,China,49.209906,119.818129,39.508611,116.410833
HLD,China,PEK,China,49.209906,119.818129,40.078538,116.587095
HLD,China,TGO,China,49.209906,119.818129,43.557011,122.204604
HLD,China,SHE,China,49.209906,119.818129,41.634992,123.485731
HLD,China,SJW,China,49.209906,119.818129,38.281868,114.692106
HLD,China,HRB,China,49.209906,119.818129,45.620854,126.23644
HLD,China,HLH,China,49.209906,119.818129,46.193488,122.001482
HLD,China,BAV,China,49.209906,119.818129,40.563442,109.998495
HLD,China,SZX,China,49.209906,119.818129,22.639444,113.810833
HLD,China,CIF,China,49.209906,119.818129,42.154523,118.833173
HLD,China,CGQ,China,49.209906,119.818129,43.99611,125.68528
HLD,China,NZL,China,49.209906,119.818129,47.719903,122.832004
HLD,China,TSN,China,49.209906,119.818129,39.128273,117.355906
HLD,China,TNA,China,49.209906,119.818129,36.857689,117.206881
HLD,China,PVG,China,49.209906,119.818129,31.143333,121.805278
HLD,China,SHA,China,49.209906,119.818129,31.19779,121.333473
HLD,China,XIL,China,49.209906,119.818129,43.918761,115.95924
HLD,China,RIZ,China,49.209906,119.818129,35.400771,119.317278
HLD,China,JGD,China,49.209906,119.818129,50.370556,124.11667
HLD,China,RLK,China,49.209906,119.818129,40.926388,107.73889
HLD,China,DLC,China,49.209906,119.818129,38.96102,121.539991
HLD,China,NTG,China,49.209906,119.818129,32.072921,120.975605
HLD,China,HGH,China,49.209906,119.818129,30.236934,120.432356
HLD,China,TAO,China,49.209906,119.818129,36.361944,120.088333
HLD,China,YNT,China,49.209906,119.818129,37.657222,120.987222
HLD,China,TYN,China,49.209906,119.818129,37.754996,112.62585
HLD,China,WUH,China,49.209906,119.818129,30.776789,114.217577
HLD,China,UBN,Mongolia,49.209906,119.818129,47.646944,106.819722
HLD,China,HIA,China,49.209906,119.818129,33.7875,119.12778
HLH,China,HET,China,46.193488,122.001482,40.854712,111.814157
HLH,China,CIF,China,46.193488,122.001482,42.154523,118.833173
HLH,China,HLD,China,46.193488,122.001482,49.209906,119.818129
HLH,China,TGO,China,46.193488,122.001482,43.557011,122.204604
HLH,China,PEK,China,46.193488,122.001482,40.078538,116.587095
HLH,China,PKX,China,46.193488,122.001482,39.508611,116.410833
HLH,China,BAV,China,46.193488,122.001482,40.563442,109.998495
HLH,China,XIL,China,46.193488,122.001482,43.918761,115.95924
HLH,China,DLC,China,46.193488,122.001482,38.96102,121.539991
HLH,China,SHE,China,46.193488,122.001482,41.634992,123.485731
HLH,China,NZH,China,46.193488,122.001482,49.570592,117.331627
HLH,China,RLK,China,46.193488,122.001482,40.926388,107.73889
HLH,China,CGQ,China,46.193488,122.001482,43.99611,125.68528
HLH,China,WUH,China,46.193488,122.001482,30.776789,114.217577
HLH,China,PVG,China,46.193488,122.001482,31.143333,121.805278
HLP,Indonesia,SUB,Indonesia,-6.268056,106.890278,-7.377937,112.793782
HLP,Indonesia,PLM,Indonesia,-6.268056,106.890278,-2.900146,104.698607
HLP,Indonesia,DPS,Indonesia,-6.268056,106.890278,-8.748056,115.1675
HLP,Indonesia,YIA,Indonesia,-6.268056,106.890278,-7.905099,110.056623
HLP,Indonesia,JOG,Indonesia,-6.268056,106.890278,-7.785572,110.43706
HLP,Indonesia,KNO,Indonesia,-6.268056,106.890278,3.635369,98.879016
HLP,Indonesia,MLG,Indonesia,-6.268056,106.890278,-7.926611,112.71449
HLP,Indonesia,PKU,Indonesia,-6.268056,106.890278,0.464563,101.446883
HLP,Indonesia,SOC,Indonesia,-6.268056,106.890278,-7.514458,110.749956
HLP,Indonesia,SRG,Indonesia,-6.268056,106.890278,-6.979155,110.378549
HLP,Indonesia,PDG,Indonesia,-6.268056,106.890278,-0.786667,100.280556
HLP,Indonesia,DTB,Indonesia,-6.268056,106.890278,2.259722,98.995278
HLP,Indonesia,BPN,Indonesia,-6.268056,106.890278,-1.260623,116.900817
HMI,China,CGO,China,42.916667,93.416667,34.527519,113.840242
HMI,China,TFU,China,42.916667,93.416667,30.314195,104.44186
HMI,China,KRL,China,42.916667,93.416667,41.616399,86.143123
HMI,China,LHW,China,42.916667,93.416667,36.509497,103.61756
HMI,China,PEK,China,42.916667,93.416667,40.078538,116.587095
HMI,China,XIY,China,42.916667,93.416667,34.438416,108.760946
HMI,China,YIN,China,42.916667,93.416667,43.951998,81.331444
HMI,China,URC,China,42.916667,93.416667,43.90126,87.475148
HMI,China,SHF,China,42.916667,93.416667,44.244171,85.894731
HNA,Japan,ITM,Japan,39.426926,141.130767,34.790975,135.441719
HNA,Japan,NKM,Japan,39.426926,141.130767,35.253892,136.919572
HNA,Japan,CTS,Japan,39.426926,141.130767,42.787281,141.681341
HNA,Japan,UKB,Japan,39.426926,141.130767,34.6373,135.228388
HNA,Japan,FUK,Japan,39.426926,141.130767,33.584286,130.443891
HNA,Japan,TPE,Taiwan,39.426926,141.130767,25.075512,121.23248
HND,Japan,FUK,Japan,35.553476,139.781206,33.584286,130.443891
HND,Japan,CTS,Japan,35.553476,139.781206,42.787281,141.681341
HND,Japan,OKA,Japan,35.553476,139.781206,26.204954,127.645842
HND,Japan,ITM,Japan,35.553476,139.781206,34.790975,135.441719
HND,Japan,KOJ,Japan,35.553476,139.781206,31.801224,130.715616
HND,Japan,KMJ,Japan,35.553476,139.781206,32.834132,130.85799
HND,Japan,KMI,Japan,35.553476,139.781206,31.872497,131.441466
HND,Japan,HIJ,Japan,35.553476,139.781206,34.436111,132.919444
HND,Japan,NGS,Japan,35.553476,139.781206,32.914398,129.92257
HND,Japan,OIT,Japan,35.553476,139.781206,33.477237,131.732362
HND,Japan,KKJ,Japan,35.553476,139.781206,33.846156,131.034936
HND,Japan,TAK,Japan,35.553476,139.781206,34.219017,134.018252
HND,Japan,KIX,Japan,35.553476,139.781206,34.43533,135.243977
HND,Japan,MYJ,Japan,35.553476,139.781206,33.829102,132.704058
HND,Japan,GMP,Republic of Korea,35.553476,139.781206,37.559287,126.803512
HND,Japan,KCZ,Japan,35.553476,139.781206,33.547689,133.674852
HND,Japan,KMQ,Japan,35.553476,139.781206,36.402369,136.413428
HND,Japan,OKJ,Japan,35.553476,139.781206,34.760218,133.85277
HND,Japan,TKS,Japan,35.553476,139.781206,34.139024,134.594826
HND,Japan,UBJ,Japan,35.553476,139.781206,33.933397,131.274894
HND,Japan,AXT,Japan,35.553476,139.781206,39.611771,140.220147
HND,Japan,PVG,China,35.553476,139.781206,31.143333,121.805278
HND,Japan,UKB,Japan,35.553476,139.781206,34.6373,135.228388
HND,Japan,HKD,Japan,35.553476,139.781206,41.776125,140.815817
HND,Japan,TSA,Taiwan,35.553476,139.781206,25.062789,121.551924
HND,Japan,PEK,China,35.553476,139.781206,40.078538,116.587095
HND,Japan,AKJ,Japan,35.553476,139.781206,43.671091,142.454546
HND,Japan,HKG,Hong Kong SAR,35.553476,139.781206,22.315248,113.93649
HND,Japan,OBO,Japan,35.553476,139.781206,42.732003,143.212437
HND,Japan,SIN,Singapore,35.553476,139.781206,1.361173,103.990201
HND,Japan,AOJ,Japan,35.553476,139.781206,40.738757,140.689224
HND,Japan,BKK,Thailand,35.553476,139.781206,13.693062,100.752044
HND,Japan,KUH,Japan,35.553476,139.781206,43.045651,144.196819
HND,Japan,YGJ,Japan,35.553476,139.781206,35.500651,133.244477
HND,Japan,HSG,Japan,35.553476,139.781206,33.153828,130.302775
HND,Japan,IWK,Japan,35.553476,139.781206,34.135277,132.23555
HND,Japan,IZO,Japan,35.553476,139.781206,35.41485,132.885751
HND,Japan,MMB,Japan,35.553476,139.781206,43.881084,144.160012
HND,Japan,TTJ,Japan,35.553476,139.781206,35.525915,134.167562
HND,Japan,CAN,China,35.553476,139.781206,23.387862,113.29734
HND,Japan,ISG,Japan,35.553476,139.781206,24.390349,124.245538
HND,Japan,MNL,Philippines,35.553476,139.781206,14.511205,121.019208
HND,Japan,MSJ,Japan,35.553476,139.781206,40.696315,141.386897
HND,Japan,SHA,China,35.553476,139.781206,31.19779,121.333473
HND,Japan,SYO,Japan,35.553476,139.781206,38.809444,139.790556
HND,Japan,CGK,Indonesia,35.553476,139.781206,-6.130643,106.655526
HND,Japan,HAC,Japan,35.553476,139.781206,33.117945,139.781226
HND,Japan,ICN,Republic of Korea,35.553476,139.781206,37.458764,126.441961
HND,Japan,MMY,Japan,35.553476,139.781206,24.779198,125.297786
HND,Japan,NGO,Japan,35.553476,139.781206,34.858333,136.805278
HND,Japan,ONJ,Japan,35.553476,139.781206,40.196414,140.373826
HND,Japan,SGN,Viet Nam,35.553476,139.781206,10.813045,106.662477
HND,Japan,SHM,Japan,35.553476,139.781206,33.661389,135.358056
HND,Japan,TOY,Japan,35.553476,139.781206,36.642447,137.189456
HND,Japan,GAJ,Japan,35.553476,139.781206,38.411944,140.371111
HND,Japan,DEL,India,35.553476,139.781206,28.556162,77.099958
HND,Japan,PKX,China,35.553476,139.781206,39.508611,116.410833
HND,Japan,IWJ,Japan,35.553476,139.781206,34.676389,131.790278
HND,Japan,KUL,Malaysia,35.553476,139.781206,2.744344,101.717259
HND,Japan,TPE,Taiwan,35.553476,139.781206,25.075512,121.23248
HND,Japan,WKJ,Japan,35.553476,139.781206,45.399428,141.797398
HND,Japan,UEO,Japan,35.553476,139.781206,26.365278,126.719444
HND,Japan,SHI,Japan,35.553476,139.781206,24.816667,125.15
HND,Japan,ASJ,Japan,35.553476,139.781206,28.431522,129.707933
HND,Japan,DOH,Qatar,35.553476,139.781206,25.260988,51.613594
HND,Japan,DXB,United Arab Emirates,35.553476,139.781206,25.256557,55.366071
HND,Japan,HAN,Viet Nam,35.553476,139.781206,21.214184,105.802827
HND,Japan,DLC,China,35.553476,139.781206,38.96102,121.539991
HND,Japan,SZX,China,35.553476,139.781206,22.639444,113.810833
HND,Japan,TAO,China,35.553476,139.781206,36.361944,120.088333
HND,Japan,IST,Turkiye,35.553476,139.781206,41.260278,28.741944
HND,Japan,MBE,Japan,35.553476,139.781206,44.266667,143.383333
HND,Japan,NTQ,Japan,35.553476,139.781206,37.294677,136.956803
HND,Japan,SHB,Japan,35.553476,139.781206,43.572196,144.956129
HND,Japan,TSN,China,35.553476,139.781206,39.128273,117.355906
HND,Japan,BKI,Malaysia,35.553476,139.781206,5.923961,116.050753
HNY,China,PEK,China,26.723889,112.618333,40.078538,116.587095
HNY,China,SHA,China,26.723889,112.618333,31.19779,121.333473
HNY,China,TFU,China,26.723889,112.618333,30.314195,104.44186
HNY,China,HAK,China,26.723889,112.618333,19.934877,110.45896
HNY,China,KMG,China,26.723889,112.618333,25.101944,102.929167
HNY,China,PVG,China,26.723889,112.618333,31.143333,121.805278
HNY,China,CTU,China,26.723889,112.618333,30.581134,103.956799
HNY,China,CKG,China,26.723889,112.618333,29.7192,106.641998
HNY,China,TAO,China,26.723889,112.618333,36.361944,120.088333
HNY,China,XMN,China,26.723889,112.618333,24.543064,118.134178
HNY,China,FOC,China,26.723889,112.618333,25.931231,119.66923
HNY,China,LHW,China,26.723889,112.618333,36.509497,103.61756
HNY,China,SWA,China,26.723889,112.618333,23.54944,116.510277
HNY,China,JJN,China,26.723889,112.618333,24.802809,118.587293
